#mH[GeV] llll(e,mu,tau) llll(e,mu)        eeee           eemumu       llnunu(e,mu,tau)  llnunu(e,mu)     enueenue     enuemunumu        ERROR
590.0	 2.75E-03	 1.22E-03	 3.06E-04	 6.12E-04	 7.01E-02	 3.36E-02	 7.79E-03	 6.57E-03	 2.5
600.0	 2.77E-03	 1.23E-03	 3.07E-04	 6.15E-04	 7.03E-02	 3.37E-02	 7.82E-03	 6.59E-03	 2.5
610.0	 2.78E-03	 1.24E-03	 3.09E-04	 6.18E-04	 7.06E-02	 3.38E-02	 7.84E-03	 6.61E-03	 2.5
620.0	 2.79E-03	 1.24E-03	 3.10E-04	 6.21E-04	 7.08E-02	 3.40E-02	 7.87E-03	 6.64E-03	 2.6
630.0	 2.81E-03	 1.25E-03	 3.12E-04	 6.24E-04	 7.11E-02	 3.41E-02	 7.90E-03	 6.66E-03	 2.5
640.0	 2.82E-03	 1.25E-03	 3.13E-04	 6.27E-04	 7.14E-02	 3.42E-02	 7.93E-03	 6.68E-03	 2.6
650.0	 2.83E-03	 1.26E-03	 3.15E-04	 6.29E-04	 7.16E-02	 3.43E-02	 7.96E-03	 6.71E-03	 2.6
660.0	 2.85E-03	 1.26E-03	 3.16E-04	 6.32E-04	 7.19E-02	 3.45E-02	 7.99E-03	 6.73E-03	 2.6
670.0	 2.86E-03	 1.27E-03	 3.18E-04	 6.35E-04	 7.21E-02	 3.46E-02	 8.02E-03	 6.75E-03	 2.6
680.0	 2.87E-03	 1.28E-03	 3.19E-04	 6.38E-04	 7.24E-02	 3.47E-02	 8.04E-03	 6.77E-03	 2.6
690.0	 2.88E-03	 1.28E-03	 3.20E-04	 6.41E-04	 7.26E-02	 3.48E-02	 8.07E-03	 6.80E-03	 2.6
700.0	 2.90E-03	 1.29E-03	 3.22E-04	 6.44E-04	 7.29E-02	 3.50E-02	 8.10E-03	 6.82E-03	 2.6
710.0	 2.91E-03	 1.29E-03	 3.23E-04	 6.46E-04	 7.31E-02	 3.51E-02	 8.13E-03	 6.84E-03	 2.6
720.0	 2.92E-03	 1.30E-03	 3.24E-04	 6.49E-04	 7.34E-02	 3.52E-02	 8.16E-03	 6.86E-03	 2.6
730.0	 2.93E-03	 1.30E-03	 3.26E-04	 6.52E-04	 7.37E-02	 3.53E-02	 8.18E-03	 6.89E-03	 2.6
740.0	 2.94E-03	 1.31E-03	 3.27E-04	 6.54E-04	 7.39E-02	 3.54E-02	 8.21E-03	 6.91E-03	 2.6
750.0	 2.95E-03	 1.31E-03	 3.28E-04	 6.57E-04	 7.41E-02	 3.56E-02	 8.24E-03	 6.93E-03	 2.6
760.0	 2.97E-03	 1.32E-03	 3.30E-04	 6.59E-04	 7.44E-02	 3.57E-02	 8.26E-03	 6.95E-03	 2.6
770.0	 2.98E-03	 1.32E-03	 3.31E-04	 6.62E-04	 7.46E-02	 3.58E-02	 8.29E-03	 6.97E-03	 2.6
780.0	 2.99E-03	 1.33E-03	 3.32E-04	 6.64E-04	 7.48E-02	 3.59E-02	 8.32E-03	 6.99E-03	 2.6
790.0	 3.00E-03	 1.33E-03	 3.33E-04	 6.67E-04	 7.51E-02	 3.60E-02	 8.34E-03	 7.02E-03	 2.7
800.0	 3.01E-03	 1.34E-03	 3.34E-04	 6.69E-04	 7.53E-02	 3.61E-02	 8.37E-03	 7.04E-03	 2.7
810.0	 3.02E-03	 1.34E-03	 3.35E-04	 6.71E-04	 7.55E-02	 3.62E-02	 8.39E-03	 7.06E-03	 2.7
820.0	 3.03E-03	 1.35E-03	 3.37E-04	 6.73E-04	 7.57E-02	 3.63E-02	 8.42E-03	 7.08E-03	 2.7
830.0	 3.04E-03	 1.35E-03	 3.38E-04	 6.75E-04	 7.60E-02	 3.64E-02	 8.44E-03	 7.10E-03	 2.7
840.0	 3.05E-03	 1.36E-03	 3.39E-04	 6.78E-04	 7.62E-02	 3.65E-02	 8.46E-03	 7.12E-03	 2.7
850.0	 3.06E-03	 1.36E-03	 3.40E-04	 6.80E-04	 7.64E-02	 3.67E-02	 8.49E-03	 7.13E-03	 2.7
860.0	 3.07E-03	 1.36E-03	 3.41E-04	 6.82E-04	 7.66E-02	 3.67E-02	 8.51E-03	 7.15E-03	 2.7
870.0	 3.08E-03	 1.37E-03	 3.42E-04	 6.84E-04	 7.68E-02	 3.68E-02	 8.53E-03	 7.17E-03	 2.7
880.0	 3.09E-03	 1.37E-03	 3.43E-04	 6.86E-04	 7.70E-02	 3.69E-02	 8.55E-03	 7.19E-03	 2.8
890.0	 3.09E-03	 1.38E-03	 3.44E-04	 6.88E-04	 7.72E-02	 3.70E-02	 8.58E-03	 7.21E-03	 2.8
900.0	 3.10E-03	 1.38E-03	 3.45E-04	 6.89E-04	 7.74E-02	 3.71E-02	 8.60E-03	 7.23E-03	 2.8
910.0	 3.11E-03	 1.38E-03	 3.46E-04	 6.91E-04	 7.76E-02	 3.72E-02	 8.62E-03	 7.24E-03	 2.8
920.0	 3.12E-03	 1.39E-03	 3.47E-04	 6.93E-04	 7.78E-02	 3.73E-02	 8.64E-03	 7.26E-03	 2.8
930.0	 3.13E-03	 1.39E-03	 3.48E-04	 6.95E-04	 7.79E-02	 3.74E-02	 8.66E-03	 7.28E-03	 2.8
940.0	 3.14E-03	 1.39E-03	 3.48E-04	 6.97E-04	 7.81E-02	 3.75E-02	 8.68E-03	 7.29E-03	 2.8
950.0	 3.14E-03	 1.40E-03	 3.49E-04	 6.98E-04	 7.83E-02	 3.76E-02	 8.70E-03	 7.31E-03	 2.8
960.0	 3.15E-03	 1.40E-03	 3.50E-04	 7.00E-04	 7.85E-02	 3.77E-02	 8.72E-03	 7.33E-03	 2.8
970.0	 3.16E-03	 1.40E-03	 3.51E-04	 7.02E-04	 7.86E-02	 3.77E-02	 8.74E-03	 7.34E-03	 2.8
980.0	 3.17E-03	 1.41E-03	 3.52E-04	 7.04E-04	 7.88E-02	 3.78E-02	 8.76E-03	 7.36E-03	 2.9
990.0	 3.17E-03	 1.41E-03	 3.53E-04	 7.05E-04	 7.90E-02	 3.79E-02	 8.78E-03	 7.37E-03	 2.9
1000.0	 3.18E-03	 1.41E-03	 3.53E-04	 7.07E-04	 7.91E-02	 3.80E-02	 8.80E-03	 7.39E-03	 2.9
